"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.499607258E1,1.989662476E0,7.753875732E-1,1.032732422E1
3.500600458E1,2.144141235E0,6.393205261E-1,1.003109024E1
3.501593758E1,2.270777893E0,5.599855042E-1,9.664502563E0
3.502587058E1,2.272274780E0,5.186714172E-1,9.390871582E0
3.503580258E1,2.131417694E0,5.315446472E-1,9.365723877E0
3.504573558E1,2.026336212E0,6.456074524E-1,9.503587189E0
3.505566858E1,2.000140686E0,7.946974182E-1,9.651030579E0
3.506560058E1,2.035018158E0,9.000782776E-1,9.682614899E0
3.507553358E1,2.046095123E0,9.377998352E-1,9.542805634E0
3.508546658E1,1.931283875E0,9.566606140E-1,9.289532318E0
3.509539858E1,1.727856903E0,1.037642212E0,8.985215149E0
3.510533158E1,1.607806549E0,1.125958557E0,8.656498718E0
3.511526458E1,1.637295227E0,1.137484589E0,8.255482635E0
3.512519658E1,1.551373901E0,1.156045990E0,7.767048340E0
3.513512958E1,1.422940979E0,1.182989960E0,7.411238251E0
3.514506258E1,1.322200470E0,1.278341675E0,7.243586884E0
3.515499458E1,1.244811401E0,1.433269501E0,7.081623688E0
3.516492758E1,1.149759064E0,1.604064331E0,6.967560883E0
3.517486058E1,1.036444702E0,1.747166748E0,6.832541656E0
3.518479258E1,9.497749329E-1,1.844464417E0,6.696474609E0
3.519472558E1,8.740324402E-1,1.899400177E0,6.697971497E0
3.520465858E1,8.077203369E-1,1.921554108E0,6.757397919E0
3.521459058E1,8.457412720E-1,1.911974030E0,6.963968353E0
3.522452358E1,9.372010803E-1,1.907782745E0,7.281458130E0
3.523445658E1,1.035396881E0,1.926643524E0,7.579638062E0
3.524438858E1,1.140328674E0,1.967358856E0,7.854466553E0
3.525432158E1,1.208886108E0,1.960323486E0,8.144114227E0
3.526425458E1,1.252445526E0,1.966610413E0,8.474926300E0
3.527418658E1,1.284179535E0,1.955683136E0,8.889114990E0
3.528411958E1,1.402433624E0,1.946552124E0,9.179511108E0
3.529405258E1,1.501377869E0,1.924098816E0,9.323212280E0
3.530398458E1,1.568438416E0,1.856589203E0,9.435179443E0
3.531391758E1,1.614692230E0,1.865869904E0,9.436376953E0
3.532385058E1,1.606609039E0,1.901944885E0,9.483379211E0
3.533378258E1,1.525627441E0,2.002236328E0,9.602381744E0
3.534371558E1,1.399739227E0,2.187251587E0,9.809101868E0
3.535364858E1,1.255888367E0,2.312391357E0,1.009111542E1
3.536358058E1,1.191372528E0,2.402204590E0,1.037402710E1
3.537351358E1,1.175206146E0,2.464475098E0,1.066786606E1
3.538344658E1,1.176104279E0,2.463277588E0,1.090931396E1
3.539337858E1,1.194216614E0,2.342329102E0,1.118578903E1
3.540331158E1,1.264720001E0,2.141297150E0,1.150327881E1
3.541324458E1,1.377585297E0,1.964664459E0,1.178184952E1
3.542317700E1,1.449286194E0,1.827399902E0,1.209230392E1
3.543311000E1,1.528471527E0,1.739233246E0,1.225441681E1
3.544304300E1,1.576072540E0,1.719474335E0,1.218256622E1
3.545297500E1,1.421593781E0,1.804647217E0,1.204829544E1
3.546290800E1,1.259480896E0,1.901944885E0,1.202883591E1
3.547284100E1,1.085841980E0,1.901196442E0,1.202569244E1
3.548277300E1,8.668473816E-1,1.906136169E0,1.202195023E1
3.549270600E1,6.926097107E-1,1.954335938E0,1.204140976E1
3.550263900E1,4.742138672E-1,1.982028351E0,1.202209991E1
3.551257100E1,4.207749939E-1,1.773811340E0,1.212418762E1
3.552250400E1,7.137158203E-1,1.376238098E0,1.216595078E1
3.553243700E1,9.958790588E-1,9.580078125E-1,1.189770859E1
3.554236900E1,1.082099762E0,6.520440674E-1,1.140882523E1
3.555230200E1,9.677375793E-1,5.245092773E-1,1.078806610E1
3.556223500E1,8.017327881E-1,5.786965942E-1,1.029603928E1
3.557216700E1,5.474116516E-1,7.792794800E-1,1.000549347E1
3.558210000E1,2.844085693E-1,1.045575714E0,9.788444824E0
3.559203300E1,1.357676697E-1,1.240320740E0,9.577084351E0
3.560196500E1,1.395098877E-1,1.247206421E0,9.444160767E0
3.561189800E1,1.793270874E-1,1.113384705E0,9.617200928E0
3.562183100E1,3.332070923E-1,1.052461395E0,9.981543274E0
3.563176300E1,5.514532471E-1,1.062789917E0,1.026161087E1
3.564169600E1,7.476951599E-1,1.015488281E0,1.034154465E1
3.565162900E1,7.734416199E-1,8.765771484E-1,1.013751892E1
3.566156100E1,7.231462097E-1,7.117698669E-1,9.923613739E0
3.567149400E1,8.228388977E-1,5.806425476E-1,9.641600189E0
3.568142700E1,8.758287048E-1,5.180726624E-1,9.248816986E0
3.569135900E1,9.388476562E-1,4.944218445E-1,8.871152344E0
3.570129200E1,8.990304565E-1,4.930746460E-1,8.516390076E0
3.571122500E1,7.791297913E-1,4.948709106E-1,8.291557617E0
3.572115700E1,6.459068298E-1,6.035449219E-1,8.197553101E0
3.573109000E1,5.536985779E-1,7.710466003E-1,8.042774963E0
3.574102300E1,5.504054260E-1,9.650431824E-1,7.755372620E0
3.575095500E1,5.463638306E-1,1.133293304E0,7.409891052E0
3.576088800E1,4.984634399E-1,1.241967316E0,7.152127075E0
3.577082100E1,4.638853455E-1,1.347647552E0,7.002737732E0
3.578075300E1,4.483177185E-1,1.461860046E0,6.978637848E0
3.579068600E1,3.875440979E-1,1.591191101E0,6.976991272E0
3.580061900E1,3.379971313E-1,1.682950287E0,7.086413727E0
3.581055100E1,3.341052246E-1,1.757195892E0,7.189698944E0
3.582048400E1,3.420387268E-1,1.768871613E0,7.310497742E0
3.583041700E1,3.996688843E-1,1.745819550E0,7.482340393E0
3.584034900E1,4.800517273E-1,1.775008850E0,7.590415649E0
3.585028200E1,4.953199768E-1,1.848206635E0,7.592810669E0
3.586021500E1,4.204756165E-1,1.958078156E0,7.691754913E0
3.587014700E1,3.320095825E-1,2.096839600E0,7.891439667E0
3.588008000E1,2.803669739E-1,2.163600769E0,8.191266174E0
3.589001300E1,3.198847961E-1,2.160157928E0,8.636440430E0
3.589994500E1,3.623963928E-1,2.150278473E0,8.999435577E0
3.590987800E1,3.989204407E-1,2.126477966E0,9.250762939E0
3.591981100E1,4.311035156E-1,2.046693878E0,9.512718201E0
3.592974300E1,5.254074097E-1,1.952689362E0,9.838141479E0
3.593967600E1,6.420149231E-1,1.897603912E0,1.020996826E1
3.594960900E1,6.727011108E-1,1.934577026E0,1.041698776E1
3.595954100E1,6.499484253E-1,1.929038544E0,1.062310913E1
3.596947400E1,5.643264771E-1,1.841470642E0,1.079854431E1
3.597940700E1,6.143225098E-1,1.780697021E0,1.097233292E1
3.598933900E1,7.491920471E-1,1.637295227E0,1.118264557E1
3.599927200E1,8.036787415E-1,1.423390045E0,1.138816818E1
3.600920500E1,1.004561005E0,1.344803467E0,1.170655609E1
3.601913700E1,1.235680389E0,1.363065491E0,1.197120575E1
3.602907000E1,1.399439850E0,1.508862305E0,1.190878555E1
3.603900300E1,1.474433899E0,1.657952271E0,1.181927170E1
3.604893500E1,1.572779388E0,1.629960480E0,1.190758804E1
3.605886800E1,1.643432465E0,1.603465576E0,1.184876038E1
3.606880100E1,1.753902740E0,1.646875305E0,1.176523407E1
3.607873300E1,1.669627991E0,1.667232971E0,1.173260193E1
3.608866600E1,1.455872498E0,1.614991608E0,1.189142166E1
3.609859900E1,1.327589264E0,1.527723083E0,1.208960953E1
3.610853100E1,1.454225922E0,1.374142456E0,1.220412140E1
3.611846400E1,1.554517365E0,1.238374786E0,1.204934326E1
3.612839700E1,1.635498962E0,1.058898010E0,1.183214493E1
3.613832900E1,1.624721375E0,8.485853577E-1,1.143082947E1
3.614826200E1,1.628762970E0,6.770420837E-1,1.106109833E1
3.615819500E1,1.790127411E0,5.360353088E-1,1.068029022E1
3.616812700E1,1.864223328E0,4.270619202E-1,1.048210236E1
3.617806000E1,1.916464691E0,3.345542908E-1,1.055110886E1
3.618799300E1,1.961820374E0,3.373983765E-1,1.060963715E1
3.619792500E1,1.882934418E0,4.679269409E-1,1.054467224E1
3.620785800E1,1.746717682E0,6.228547668E-1,1.044213547E1
3.621779100E1,1.648072815E0,6.924600220E-1,1.028541138E1
3.622772300E1,1.622176666E0,7.225474548E-1,1.000369720E1
3.623765600E1,1.606758728E0,7.333250427E-1,9.683812408E0
3.624758900E1,1.593286743E0,7.264393616E-1,9.284891968E0
3.625752100E1,1.546583862E0,6.953041077E-1,8.898695068E0
3.626745400E1,1.490300903E0,6.728507996E-1,8.606802063E0
3.627738700E1,1.434766388E0,7.259902954E-1,8.301886139E0
3.628731900E1,1.369053040E0,7.887098694E-1,8.114924927E0
3.629725200E1,1.202898560E0,8.604107666E-1,7.956404572E0
3.630718500E1,1.031055908E0,9.804611206E-1,7.767796783E0
3.631711700E1,9.012757874E-1,1.132694550E0,7.565717010E0
3.632705000E1,7.963439941E-1,1.264420624E0,7.407496033E0
3.633698300E1,7.875123596E-1,1.286724243E0,7.257208557E0
3.634691500E1,7.535330200E-1,1.293011169E0,7.065756683E0
3.635684800E1,7.015910339E-1,1.316362610E0,6.870263214E0
3.636678100E1,6.735992432E-1,1.409618683E0,6.793921967E0
3.637671300E1,7.183561707E-1,1.557660828E0,6.821913757E0
3.638664600E1,7.803273010E-1,1.675765228E0,6.904392242E0
3.639657900E1,8.140072632E-1,1.757644958E0,7.073690186E0
3.640651100E1,8.734336853E-1,1.858235779E0,7.291786652E0
3.641644400E1,9.943821716E-1,1.930535431E0,7.545658722E0
3.642637671E1,1.049617310E0,1.967658234E0,7.779173126E0
3.643630871E1,1.102158051E0,2.009571075E0,7.979905701E0
3.644624171E1,1.165775757E0,2.084864502E0,8.187224579E0
3.645617471E1,1.206940155E0,2.101929016E0,8.387657776E0
3.646610671E1,1.276994476E0,2.131567383E0,8.658893738E0
3.647603971E1,1.330882416E0,2.238894196E0,8.894204407E0
3.648597271E1,1.352886658E0,2.362537079E0,9.069789276E0
3.649590471E1,1.356179810E0,2.446811829E0,9.236542511E0
3.650583771E1,1.342707825E0,2.530487823E0,9.297316132E0
3.651577071E1,1.284478912E0,2.630779266E0,9.425150299E0
3.652570271E1,1.121617584E0,2.780318298E0,9.576036530E0
3.653563571E1,9.145980835E-1,2.969225464E0,9.824968872E0
3.654556871E1,7.875123596E-1,3.044668579E0,1.016536102E1
3.655550071E1,8.289761353E-1,3.004851379E0,1.044078827E1
3.656543371E1,9.891430664E-1,2.835254059E0,1.070873108E1
3.657536671E1,1.139729919E0,2.621947632E0,1.101125198E1
3.658529871E1,1.239871674E0,2.562670898E0,1.126347748E1
3.659523171E1,1.260678406E0,2.584675140E0,1.161075531E1
3.660516471E1,1.263971558E0,2.598596191E0,1.192899353E1
3.661509671E1,1.256636810E0,2.708617401E0,1.189157135E1
3.662502971E1,1.060245209E0,2.745740204E0,1.179681839E1
3.663496271E1,8.761280823E-1,2.518512726E0,1.172975784E1
3.664489471E1,7.903564453E-1,2.291434937E0,1.164548309E1
3.665482771E1,7.143145752E-1,2.094893646E0,1.169517975E1
3.666476071E1,5.526507568E-1,1.819915466E0,1.185519699E1
3.667469271E1,4.086502075E-1,1.567989349E0,1.214304840E1
3.668462571E1,5.135820007E-1,1.370100861E0,1.253957382E1
3.669455871E1,7.451504517E-1,1.143322449E0,1.269764511E1
3.670449071E1,9.307644653E-1,8.910969543E-1,1.253253845E1
3.671442371E1,1.003213806E0,7.530839539E-1,1.218391342E1
3.672435671E1,1.075663147E0,7.298822021E-1,1.145313309E1
3.673428871E1,9.608518982E-1,7.144642639E-1,1.044602737E1
3.674422171E1,5.686674500E-1,8.252339172E-1,9.885742493E0
3.675415471E1,2.706372070E-1,1.124761047E0,9.752519531E0
3.676408671E1,1.794767761E-1,1.365759888E0,9.512568512E0
3.677401971E1,4.730163574E-2,1.394649811E0,9.458081818E0
3.678395271E1,-7.185058594E-3,1.352587280E0,9.673483887E0
3.679388471E1,1.916015625E-2,1.410816193E0,9.809700623E0
3.680381771E1,8.502319336E-2,1.389859772E0,9.930499420E0
3.681375071E1,1.414558411E-1,1.237027588E0,9.883197784E0
3.682368271E1,1.746867371E-1,1.074615326E0,9.718240814E0
3.683361571E1,3.591032410E-1,8.981323242E-1,9.401050415E0
3.684354871E1,4.656816101E-1,7.694000244E-1,9.017098846E0
3.685348071E1,5.281018066E-1,7.018904114E-1,8.734785919E0
3.686341371E1,5.435197449E-1,6.972500610E-1,8.579409027E0
3.687334671E1,4.983137512E-1,7.713459778E-1,8.496331787E0
3.688327971E1,4.828958130E-1,8.768765259E-1,8.437653809E0
3.689321171E1,4.540058899E-1,9.737251282E-1,8.369545441E0
3.690314471E1,3.986210632E-1,1.069076843E0,8.261919250E0
3.691307771E1,3.204835510E-1,1.207389221E0,8.046816559E0
3.692300971E1,4.242178345E-1,1.372645569E0,7.780819702E0
3.693294271E1,3.858975220E-1,1.420695648E0,7.493267670E0
3.694287571E1,4.153862000E-1,1.414857788E0,7.350614319E0
3.695280771E1,5.255570984E-1,1.503323822E0,7.188351746E0
3.696274071E1,5.272036743E-1,1.657952271E0,7.031777344E0
3.697267371E1,4.056564331E-1,1.826202393E0,7.042854309E0
3.698260571E1,2.396516418E-1,1.990859985E0,7.100783844E0
3.699253871E1,1.892065430E-1,2.136357422E0,7.114255829E0
3.700247171E1,2.052232361E-1,2.223775635E0,7.178322601E0
3.701240371E1,2.659968567E-1,2.261946259E0,7.308402100E0
3.702233671E1,3.144960022E-1,2.258054352E0,7.475005646E0
3.703226971E1,3.881428528E-1,2.177372131E0,7.697443085E0
3.704220171E1,4.351451111E-1,2.112706604E0,7.901019745E0
3.705213471E1,4.836442566E-1,2.124082947E0,8.110583954E0
3.706206771E1,5.364843750E-1,2.194586334E0,8.336464233E0
3.707199971E1,5.831872559E-1,2.290237427E0,8.559799805E0
3.708193271E1,5.462141418E-1,2.388283539E0,8.795709229E0
3.709186571E1,4.583468628E-1,2.454745331E0,9.076674957E0
3.710179771E1,3.635939026E-1,2.526296539E0,9.392667847E0
3.711173071E1,3.179388428E-1,2.577340393E0,9.754914551E0
3.712166371E1,3.448828125E-1,2.609523468E0,1.006671616E1
3.713159571E1,4.101470947E-1,2.540067902E0,1.037552399E1
3.714152871E1,4.556524658E-1,2.435136108E0,1.066068100E1
3.715146171E1,5.209167480E-1,2.326761475E0,1.097038696E1
3.716139371E1,5.804928589E-1,2.215243378E0,1.119432129E1
3.717132671E1,5.239105225E-1,2.148631897E0,1.140852585E1
3.718125971E1,4.700225830E-1,2.069296875E0,1.179532150E1
3.719119171E1,5.255570984E-1,1.974843292E0,1.217298615E1
3.720112471E1,7.469467163E-1,1.971400452E0,1.238090378E1
3.721105771E1,9.719288635E-1,1.979483643E0,1.246428040E1
3.722098971E1,1.150357819E0,1.756597137E0,1.268477188E1
3.723092271E1,1.271455994E0,1.537901917E0,1.278191986E1
3.724085571E1,1.373992767E0,1.489702148E0,1.273297165E1
3.725078771E1,1.382674713E0,1.532513123E0,1.256277557E1
3.726072071E1,1.250050507E0,1.482217712E0,1.249706223E1
3.727065371E1,1.098715210E0,1.359023895E0,1.263477585E1
3.728058571E1,1.054706726E0,1.262923737E0,1.274449768E1
3.729051871E1,1.192120972E0,1.164578247E0,1.267414398E1
3.730045171E1,1.312770081E0,1.055754547E0,1.251727020E1
3.731038371E1,1.391955414E0,9.023236084E-1,1.219139786E1
3.732031671E1,1.397194519E0,7.767347717E-1,1.159698395E1
3.733024971E1,1.361119537E0,7.207511902E-1,1.100047440E1
3.734018171E1,1.325942688E0,7.783813477E-1,1.057086777E1
3.735011471E1,1.351988525E0,8.741821289E-1,1.021745270E1
3.736004771E1,1.424587555E0,9.479786682E-1,9.837243347E0
3.736997971E1,1.514251099E0,9.075627136E-1,9.440867615E0
3.737991271E1,1.527124329E0,8.241860962E-1,9.285490723E0
3.738984571E1,1.522933044E0,8.689430237E-1,9.323811035E0
3.739977771E1,1.569186859E0,9.967771912E-1,9.357191620E0
3.740971071E1,1.570983124E0,1.097667389E0,9.333840179E0
3.741964371E1,1.482816467E0,1.159039764E0,9.178014221E0
3.742957575E1,1.368903351E0,1.172212372E0,8.905281372E0
3.743950875E1,1.308728485E0,1.143322449E0,8.627608795E0
3.744944175E1,1.310524750E0,1.164877625E0,8.357869720E0
3.745937375E1,1.316512299E0,1.205143890E0,8.034691772E0
3.746930675E1,1.311273193E0,1.262774048E0,7.635322266E0
3.747923975E1,1.185085602E0,1.344055023E0,7.297025757E0
3.748917275E1,9.976753235E-1,1.462608490E0,7.027436371E0
3.749910475E1,7.897576904E-1,1.623823242E0,6.733447723E0
3.750903775E1,6.286926270E-1,1.785936127E0,6.529871063E0
3.751896975E1,5.231620789E-1,1.902693329E0,6.459367676E0
3.752890275E1,4.882846069E-1,2.000589752E0,6.398743744E0
3.753883575E1,4.535568237E-1,2.092947693E0,6.321654053E0
3.754876875E1,4.433779907E-1,2.131717072E0,6.321803741E0
3.755870075E1,4.537065125E-1,2.179767151E0,6.387068024E0
3.756863375E1,4.701722717E-1,2.228266296E0,6.491101685E0
3.757856575E1,4.839436340E-1,2.309996338E0,6.709048462E0
3.758849875E1,5.270539856E-1,2.400558014E0,6.994804230E0
3.759843175E1,6.060896301E-1,2.470462646E0,7.290589142E0
3.760836475E1,7.149133301E-1,2.485730896E0,7.605085144E0
3.761829675E1,7.795788574E-1,2.527344360E0,7.792645111E0
3.762822975E1,8.726852417E-1,2.565065918E0,7.922874298E0
3.763816275E1,9.786648560E-1,2.569107513E0,8.148006134E0
3.764809475E1,1.034498749E0,2.637066193E0,8.352480927E0
3.765802775E1,1.091979218E0,2.778821411E0,8.574918365E0
3.766796075E1,1.138233032E0,2.944377136E0,8.915609894E0
3.767789275E1,1.188977509E0,3.024011536E0,9.316176910E0
3.768782575E1,1.182091827E0,3.058889008E0,9.694889374E0
3.769775875E1,1.162482605E0,3.135679321E0,1.001178040E1
3.770769075E1,1.103804626E0,3.201991425E0,1.028047165E1
3.771762375E1,1.059047699E0,3.174299011E0,1.049662216E1
3.772755675E1,1.027762756E0,3.062032471E0,1.073387878E1
3.773748875E1,1.138233032E0,2.927761688E0,1.102502335E1
3.774742175E1,1.232237549E0,2.825075226E0,1.121348145E1
3.775735475E1,1.210532684E0,2.716850281E0,1.140223892E1
3.776728675E1,1.148411865E0,2.637814636E0,1.168260590E1
3.777721975E1,1.119222565E0,2.705773315E0,1.184636536E1
3.778715275E1,1.050066376E0,2.849175110E0,1.179951279E1
3.779708475E1,8.690927124E-1,2.891387329E0,1.175999496E1
3.780701775E1,6.985972595E-1,2.844085693E0,1.182630707E1
3.781695075E1,5.541476440E-1,2.822979584E0,1.185340073E1
3.782688275E1,3.502716064E-1,2.773582306E0,1.186058578E1
3.783681575E1,1.032852173E-2,2.638114014E0,1.206670715E1
3.784674875E1,-1.333726501E-1,2.431693268E0,1.238509506E1
3.785668075E1,-3.891906738E-3,2.116897888E0,1.265273849E1
3.786661375E1,2.869532776E-1,1.756746826E0,1.282802399E1
3.787654675E1,6.093827820E-1,1.458866272E0,1.279060181E1
3.788647875E1,8.114625549E-1,1.334774323E0,1.239302856E1
3.789641175E1,1.002615051E0,1.271455994E0,1.178155014E1
3.790634475E1,1.063538361E0,1.236428833E0,1.083431992E1
3.791627675E1,6.798861694E-1,1.310824127E0,1.016640884E1
3.792620975E1,2.168989563E-1,1.481469269E0,1.009800110E1
3.793614275E1,6.286926270E-3,1.688788147E0,1.012404694E1
3.794607475E1,-1.266366577E-1,1.956581268E0,9.893226929E0
3.795600775E1,-2.186952209E-1,2.115999756E0,9.886041870E0
3.796594075E1,-2.281256104E-1,2.102527771E0,1.004231689E1
3.797587275E1,-1.408570862E-1,1.989961853E0,1.011761032E1
3.798580575E1,3.323089600E-2,1.816322937E0,1.012509476E1
3.799573875E1,2.013313293E-1,1.647773438E0,9.918075256E0
3.800567075E1,2.971321106E-1,1.438209229E0,9.563462677E0
3.801560375E1,4.315525818E-1,1.199605408E0,9.312584381E0
3.802553675E1,5.439688110E-1,1.027762756E0,8.944948883E0
3.803546975E1,5.912704468E-1,9.584568787E-1,8.528814240E0
3.804540175E1,5.456153870E-1,9.734257507E-1,8.266709290E0
3.805533475E1,4.851411438E-1,1.110241241E0,8.107290802E0
3.806526775E1,4.381388855E-1,1.269210663E0,7.920179901E0
3.807519975E1,4.336482239E-1,1.354084167E0,7.676935730E0
3.808513275E1,4.306544495E-1,1.405876465E0,7.422315216E0
3.809506575E1,4.481680298E-1,1.454076233E0,7.238497467E0
3.810499775E1,4.523593140E-1,1.504072266E0,7.063361664E0
3.811493075E1,4.683760071E-1,1.553469543E0,6.888974304E0
3.812486375E1,4.586462402E-1,1.600322113E0,6.751110992E0
3.813479575E1,4.122427368E-1,1.633103943E0,6.647227020E0
3.814472875E1,3.755690002E-1,1.647773438E0,6.555767212E0
3.815466175E1,3.375480652E-1,1.670825500E0,6.468648376E0
3.816459375E1,2.573149109E-1,1.742526398E0,6.503825226E0
3.817452675E1,1.570234680E-1,1.875449982E0,6.653663635E0
3.818445975E1,1.064286804E-1,2.058219910E0,6.894213409E0
3.819439175E1,1.371148682E-1,2.209555206E0,7.123985596E0
3.820432475E1,1.438508606E-1,2.267634430E0,7.330106964E0
3.821425775E1,1.143621826E-1,2.305056610E0,7.556136932E0
3.822418975E1,5.927673340E-2,2.404449921E0,7.823780365E0
3.823412275E1,4.490661621E-3,2.607727203E0,8.156239014E0
3.824405575E1,4.146377563E-2,2.792592773E0,8.527467041E0
3.825398775E1,8.861572266E-2,2.898123322E0,8.908873901E0
3.826392075E1,1.296304321E-1,2.980152740E0,9.316326599E0
3.827385375E1,1.703457642E-1,3.059338074E0,9.843380585E0
3.828378575E1,2.710862732E-1,3.107088776E0,1.028301636E1
3.829371875E1,3.848497009E-1,3.099005585E0,1.068118835E1
3.830365175E1,4.284091187E-1,3.071313171E0,1.096484848E1
3.831358375E1,3.887416077E-1,3.047512665E0,1.118983063E1
3.832351675E1,3.703298950E-1,3.009042664E0,1.139535324E1
3.833344975E1,4.406835938E-1,2.910397797E0,1.157258469E1
3.834338175E1,5.858816528E-1,2.733765106E0,1.178499298E1
3.835331475E1,7.759863281E-1,2.541265411E0,1.201925583E1
3.836324775E1,1.021625519E0,2.346221008E0,1.228645020E1
3.837317975E1,1.276844788E0,2.189796295E0,1.250769012E1
3.838311275E1,1.477427673E0,2.209555206E0,1.239602234E1
3.839304575E1,1.500779114E0,2.246378632E0,1.225546463E1
3.840297775E1,1.548080750E0,2.107317810E0,1.226773911E1
3.841291075E1,1.672472076E0,1.931882629E0,1.206281525E1
3.842284375E1,1.731898499E0,1.765129395E0,1.178723831E1
3.843277638E1,1.380878448E0,1.654359741E0,1.158470947E1
3.844270937E1,1.066831512E0,1.513802032E0,1.159518768E1
3.845264238E1,8.903485107E-1,1.405277710E0,1.174038574E1
3.846257538E1,9.171427917E-1,1.288370819E0,1.193123886E1
3.847250738E1,1.164578247E0,1.089284821E0,1.204859482E1
3.848244037E1,1.379830627E0,8.202941895E-1,1.194875244E1
3.849237338E1,1.442849579E0,6.203100586E-1,1.166179916E1
3.850230538E1,1.476230164E0,4.996609497E-1,1.132275421E1
3.851223837E1,1.585353241E0,3.855981445E-1,1.082429077E1
3.852217138E1,1.594035187E0,3.092568970E-1,1.027388535E1
3.853210337E1,1.547631683E0,3.278182983E-1,1.005489075E1
3.854203638E1,1.472038879E0,4.670288086E-1,9.988878021E0
3.855196937E1,1.432970123E0,6.307882690E-1,1.002240829E1
3.856190137E1,1.400038605E0,7.613168335E-1,1.002136047E1
3.857183438E1,1.398092651E0,8.702902222E-1,1.014395554E1
3.858176737E1,1.446442108E0,9.551637268E-1,1.017778519E1
3.859169937E1,1.428180084E0,9.541159058E-1,9.978998566E0
3.860163237E1,1.303489380E0,9.045689392E-1,9.639953613E0
3.861156538E1,1.065634003E0,8.818162537E-1,9.208700409E0
3.862149738E1,9.575587463E-1,9.192384338E-1,8.859326935E0
