"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.194819208E0,1.739368820E1,4.486022949E0,-3.645751953E1
2.204751208E0,1.760627556E1,4.851356506E0,-3.621768188E1
2.214684208E0,1.737047577E1,4.483589172E0,-3.636154175E1
2.224616208E0,1.784270287E1,4.898246765E0,-3.593432617E1
2.234549208E0,1.777252579E1,4.245819092E0,-3.594616699E1
2.244481208E0,1.773520851E1,4.687782288E0,-3.554586792E1
2.254414208E0,1.760519791E1,3.634620667E0,-3.603097534E1
2.264347208E0,1.747382736E1,4.486648560E0,-3.579760742E1
2.274279208E0,1.763517570E1,3.910812378E0,-3.577749634E1
2.284212208E0,1.749191284E1,4.659515381E0,-3.577838135E1
2.294144208E0,1.761251831E1,4.133445740E0,-3.586633301E1
2.304077208E0,1.796070099E1,4.679039001E0,-3.583386230E1
2.314009208E0,1.793847656E1,4.395111084E0,-3.615621948E1
2.323942208E0,1.814871597E1,5.126358032E0,-3.587420654E1
2.333875208E0,1.804120827E1,4.752204895E0,-3.581845093E1
2.343807208E0,1.806199265E1,5.253906250E0,-3.547219849E1
2.353740208E0,1.807033157E1,4.772361755E0,-3.599685669E1
2.363672208E0,1.802170563E1,5.196571350E0,-3.576473999E1
2.373605208E0,1.807790184E1,4.827949524E0,-3.579092407E1
2.383537208E0,1.810405922E1,5.502426147E0,-3.555661011E1
2.393469875E0,1.817560196E1,5.089759827E0,-3.543072510E1
2.403402875E0,1.814105606E1,5.450874329E0,-3.529293823E1
2.413334875E0,1.824469757E1,4.862937927E0,-3.536169434E1
2.423267875E0,1.840896225E1,5.378456116E0,-3.516091919E1
2.433199875E0,1.860146332E1,4.946517944E0,-3.530178833E1
2.443132875E0,1.864499664E1,5.109344482E0,-3.544683838E1
2.453064875E0,1.852886200E1,4.633750916E0,-3.561508179E1
2.462997875E0,1.850041580E1,5.114479065E0,-3.510461426E1
2.472930875E0,1.862439346E1,4.544456482E0,-3.553140259E1
2.482862875E0,1.873900414E1,5.093872070E0,-3.505215454E1
2.492795875E0,1.855434036E1,4.808181763E0,-3.502441406E1
2.502727875E0,1.838921738E1,5.169677734E0,-3.502429199E1
2.512660875E0,1.834730911E1,4.722717285E0,-3.552093506E1
2.522593875E0,1.846237946E1,5.333290100E0,-3.539053345E1
2.532525875E0,1.822217369E1,5.319709778E0,-3.541485596E1
2.542458875E0,1.828269577E1,5.677101135E0,-3.530746460E1
2.552390875E0,1.840017319E1,5.269653320E0,-3.499542236E1
2.562323875E0,1.866082382E1,5.630348206E0,-3.499084473E1
2.572255875E0,1.858425903E1,5.276504517E0,-3.479211426E1
2.582188875E0,1.886577797E1,5.621040344E0,-3.479153442E1
2.592120875E0,1.863684845E1,5.292861938E0,-3.526770020E1
2.602053875E0,1.858077431E1,5.441902161E0,-3.495025635E1
2.611986875E0,1.854704285E1,5.080215454E0,-3.491329956E1
2.621918875E0,1.842089462E1,5.268203735E0,-3.539227295E1
2.631851875E0,1.873678970E1,4.787437439E0,-3.536645508E1
2.641783875E0,1.865779495E1,5.112731934E0,-3.530981445E1
2.651716875E0,1.867715263E1,4.645263672E0,-3.515640259E1
2.661649875E0,1.847412300E1,4.677253723E0,-3.507241821E1
2.671581875E0,1.881248093E1,4.528312683E0,-3.490109253E1
2.681514875E0,1.853375053E1,4.877098083E0,-3.521765137E1
2.691446875E0,1.844651794E1,4.609817505E0,-3.514431763E1
2.701379875E0,1.856470108E1,4.726951599E0,-3.518463135E1
2.711311875E0,1.853123665E1,4.471549988E0,-3.528915405E1
2.721244875E0,1.857902145E1,4.938407898E0,-3.530682373E1
2.731177875E0,1.875834846E1,4.961471558E0,-3.511724854E1
2.741109875E0,1.873605347E1,4.778915405E0,-3.502923584E1
2.751042875E0,1.888893890E1,4.746688843E0,-3.495254517E1
2.760974875E0,1.911848068E1,5.231781006E0,-3.476266479E1
2.770907875E0,1.904460144E1,4.899185181E0,-3.509967041E1
2.780839875E0,1.874570656E1,5.479804993E0,-3.464013672E1
2.790772875E0,1.903951073E1,5.256881714E0,-3.473077393E1
2.800705875E0,1.884638786E1,5.274879456E0,-3.444580078E1
2.810637875E0,1.894900513E1,4.886421204E0,-3.455932617E1
2.820570875E0,1.879641724E1,5.083541870E0,-3.462948608E1
2.830502875E0,1.873597145E1,4.509941101E0,-3.456787109E1
2.840435875E0,1.913074875E1,4.658760071E0,-3.464837646E1
2.850368875E0,1.918824196E1,4.750953674E0,-3.436389160E1
2.860300875E0,1.906893158E1,5.035728455E0,-3.410104370E1
2.870233875E0,1.924198341E1,4.855766296E0,-3.428729248E1
2.880165875E0,1.899840355E1,5.091217041E0,-3.428771973E1
2.890098875E0,1.909317780E1,4.815940857E0,-3.443389893E1
2.900030875E0,1.906850815E1,5.020187378E0,-3.409429932E1
2.909963875E0,1.923332787E1,4.738014221E0,-3.441223145E1
2.919896875E0,1.923335266E1,4.931037903E0,-3.438473511E1
2.929828875E0,1.914700317E1,4.629241943E0,-3.432196045E1
2.939761875E0,1.902547073E1,5.143295288E0,-3.435952759E1
2.949693875E0,1.895065689E1,4.753799438E0,-3.435250854E1
2.959626875E0,1.881482315E1,4.895683289E0,-3.437509155E1
2.969558875E0,1.868065834E1,4.910934448E0,-3.502844238E1
2.979491875E0,1.819664383E1,5.087440491E0,-3.450408936E1
2.989424875E0,1.831707382E1,5.100257874E0,-3.477883911E1
2.999356875E0,1.832572937E1,5.092941284E0,-3.474911499E1
3.009289875E0,1.843743896E1,4.988243103E0,-3.478051758E1
3.019221875E0,1.844956207E1,5.572128296E0,-3.447189331E1
3.029154875E0,1.856789398E1,5.762718201E0,-3.450741577E1
3.039086875E0,1.843635750E1,6.141204834E0,-3.447094727E1
3.049019875E0,1.862845230E1,5.841827393E0,-3.473229980E1
3.058952875E0,1.874552917E1,6.200042725E0,-3.463153076E1
3.068884875E0,1.867215919E1,6.389045715E0,-3.448645020E1
3.078817875E0,1.864891815E1,6.613533020E0,-3.474658203E1
3.088749875E0,1.871133804E1,6.497909546E0,-3.451196289E1
3.098682875E0,1.856358337E1,6.805854797E0,-3.472808838E1
3.108615875E0,1.858569527E1,6.682678223E0,-3.444351196E1
3.118547875E0,1.858569527E1,6.682678223E0,-3.444351196E1
3.128480875E0,1.838124466E1,7.041938782E0,-3.485021973E1
3.138412875E0,1.846150208E1,7.041046143E0,-3.495040894E1
3.148345875E0,1.829402542E1,6.936759949E0,-3.486209106E1
3.158277875E0,1.818379974E1,6.901260376E0,-3.476760864E1
3.168210875E0,1.821295738E1,6.900138855E0,-3.475576782E1
3.178143875E0,1.819666290E1,6.819969177E0,-3.481240845E1
3.188075875E0,1.812614822E1,7.034088135E0,-3.481420898E1
3.198008875E0,1.835034561E1,7.108192444E0,-3.459484863E1
3.207940875E0,1.802530289E1,7.319274902E0,-3.449658203E1
3.217873875E0,1.807578278E1,7.271072388E0,-3.432666016E1
3.227805875E0,1.796684265E1,7.171829224E0,-3.465551758E1
3.237738875E0,1.799087524E1,6.928291321E0,-3.460205078E1
3.247671875E0,1.781754684E1,7.277091980E0,-3.443707275E1
3.257603875E0,1.809992027E1,6.943870544E0,-3.438488770E1
3.267536875E0,1.801112175E1,7.222969055E0,-3.442224121E1
3.277468875E0,1.808223724E1,7.511360168E0,-3.470104980E1
3.287401875E0,1.804958725E1,7.638343811E0,-3.444519043E1
3.297333875E0,1.797407913E1,7.590606689E0,-3.451046753E1
3.307266875E0,1.805475235E1,7.577285767E0,-3.418096924E1
3.317199875E0,1.816197205E1,7.544326782E0,-3.456924438E1
3.327131875E0,1.796185684E1,7.889450073E0,-3.437088013E1
3.337064875E0,1.806173134E1,8.030105591E0,-3.408645630E1
3.346996875E0,1.801165962E1,7.912307739E0,-3.371704102E1
3.356929875E0,1.799906921E1,7.801681519E0,-3.397167969E1
3.366862875E0,1.808709145E1,8.145004272E0,-3.388415527E1
3.376794875E0,1.827945328E1,8.329544067E0,-3.418414307E1
3.386727875E0,1.821246719E1,8.440055847E0,-3.380526733E1
3.396659875E0,1.850223541E1,8.447181702E0,-3.392224121E1
3.406592875E0,1.810032082E1,8.716011047E0,-3.370223999E1
3.416524875E0,1.837551308E1,8.573593140E0,-3.401010132E1
3.426457875E0,1.825217438E1,8.748725891E0,-3.400915527E1
3.436390875E0,1.832286835E1,8.672424316E0,-3.410684204E1
3.446322875E0,1.825211334E1,8.641098022E0,-3.375573730E1
3.456255875E0,1.848580360E1,8.218719482E0,-3.398324585E1
3.466187875E0,1.857591629E1,8.283630371E0,-3.426068115E1
3.476120875E0,1.861418152E1,8.515647888E0,-3.449822998E1
3.486052875E0,1.852646637E1,8.439315796E0,-3.474520874E1
3.495985875E0,1.848394012E1,8.272621155E0,-3.470379639E1
3.505918875E0,1.848715019E1,8.578933716E0,-3.443438721E1
3.515850875E0,1.851900101E1,8.606674194E0,-3.455639648E1
3.525783875E0,1.812866974E1,8.803497314E0,-3.421276855E1
3.535715875E0,1.810845566E1,8.850257874E0,-3.403784180E1
3.545648875E0,1.817837143E1,9.281471252E0,-3.374356079E1
3.555581875E0,1.828178787E1,9.673660278E0,-3.419595337E1
3.565513875E0,1.818234634E1,1.021974945E1,-3.416198730E1
3.575446875E0,1.816903305E1,9.910354614E0,-3.404968262E1
3.585378875E0,1.810008621E1,1.014377594E1,-3.355435181E1
3.595311875E0,1.841271210E1,1.033055878E1,-3.381100464E1
3.605243875E0,1.853802872E1,1.046797943E1,-3.390335083E1
3.615176875E0,1.852794647E1,1.037322998E1,-3.410983276E1
3.625109875E0,1.845120811E1,1.051712799E1,-3.423104858E1
3.635041875E0,1.839686012E1,1.046403503E1,-3.386492920E1
3.644974875E0,1.794234085E1,1.055241394E1,-3.362478638E1
3.654906875E0,1.803102493E1,1.048094177E1,-3.354083252E1
3.664839875E0,1.810727692E1,1.066225433E1,-3.365240479E1
3.674772875E0,1.832040215E1,1.046141815E1,-3.396432495E1
3.684704875E0,1.808057404E1,1.078485870E1,-3.385363770E1
3.694637875E0,1.839664841E1,1.087139893E1,-3.426022339E1
3.704569875E0,1.815568733E1,1.087630463E1,-3.366311646E1
3.714502875E0,1.829995728E1,1.067041016E1,-3.411318970E1
3.724434875E0,1.816048050E1,1.108134460E1,-3.408273315E1
3.734367875E0,1.814101028E1,1.056938934E1,-3.429602051E1
3.744300875E0,1.794073868E1,1.061968994E1,-3.429299927E1
3.754232875E0,1.803749084E1,1.055513763E1,-3.408331299E1
3.764165875E0,1.786232758E1,1.079113770E1,-3.361630249E1
3.774097875E0,1.803855705E1,1.071817017E1,-3.387078857E1
3.784030875E0,1.777669144E1,1.077458954E1,-3.391668701E1
3.793963875E0,1.793273926E1,1.068554688E1,-3.432772827E1
3.803895875E0,1.788000107E1,1.086660767E1,-3.405883789E1
3.813828875E0,1.811680031E1,1.091767883E1,-3.420703125E1
3.823760875E0,1.805528831E1,1.124460602E1,-3.407882690E1
3.833693875E0,1.811245728E1,1.098037720E1,-3.398696899E1
3.843625875E0,1.792451286E1,1.146298981E1,-3.401214600E1
3.853558875E0,1.764821625E1,1.131247711E1,-3.421228027E1
3.863491875E0,1.766317368E1,1.146165466E1,-3.435223389E1
3.873423875E0,1.799444008E1,1.142570496E1,-3.418899536E1
3.883356875E0,1.809832764E1,1.151987457E1,-3.443426514E1
3.893288875E0,1.812023163E1,1.153242493E1,-3.466976929E1
3.903221875E0,1.787545395E1,1.140114594E1,-3.441812134E1
3.913154875E0,1.822418594E1,1.143624878E1,-3.436230469E1
3.923086875E0,1.817580032E1,1.133898926E1,-3.399145508E1
3.933019875E0,1.839868546E1,1.111750793E1,-3.430291748E1
3.942951875E0,1.831562996E1,1.159178162E1,-3.389471436E1
3.952884875E0,1.845873260E1,1.142906189E1,-3.398348999E1
3.962816875E0,1.845326614E1,1.173394775E1,-3.429434204E1
3.972749875E0,1.863654900E1,1.142972565E1,-3.386572266E1
3.982682875E0,1.861969185E1,1.159970093E1,-3.391580200E1
3.992614875E0,1.876767349E1,1.173979187E1,-3.415939331E1
4.002547875E0,1.846966171E1,1.158730316E1,-3.376519775E1
4.012479875E0,1.866419411E1,1.172106934E1,-3.365386963E1
4.022412875E0,1.869966125E1,1.158155823E1,-3.357839966E1
4.032345875E0,1.891293335E1,1.148329926E1,-3.386093140E1
4.042277875E0,1.885276031E1,1.160686493E1,-3.415734863E1
4.052210875E0,1.907021904E1,1.149576569E1,-3.412625122E1
4.062142875E0,1.901018906E1,1.144965363E1,-3.428781128E1
4.072075875E0,1.901503372E1,1.135696411E1,-3.391751099E1
4.082007875E0,1.918062210E1,1.120536804E1,-3.404495239E1
4.091940875E0,1.939962387E1,1.151016235E1,-3.394854736E1
4.101873875E0,1.939962387E1,1.151016235E1,-3.394854736E1
4.111805875E0,1.897253418E1,1.165530396E1,-3.374404907E1
4.121738875E0,1.900512505E1,1.160060883E1,-3.417166138E1
4.131670875E0,1.873596573E1,1.169725800E1,-3.417416382E1
4.141603875E0,1.868337631E1,1.164279938E1,-3.422888184E1
4.151536875E0,1.873739815E1,1.184782410E1,-3.466973877E1
4.161468875E0,1.906930542E1,1.171599579E1,-3.424551392E1
4.171401875E0,1.876644897E1,1.166876984E1,-3.420520020E1
4.181333875E0,1.923460960E1,1.137662506E1,-3.412570190E1
4.191266875E0,1.941050148E1,1.128585815E1,-3.378552246E1
4.201198875E0,1.952809906E1,1.074711609E1,-3.390286255E1
4.211131875E0,1.971129227E1,1.060810852E1,-3.404458618E1
4.221064875E0,1.991472626E1,1.029466248E1,-3.408981323E1
4.230996875E0,1.965107346E1,1.022359467E1,-3.405789185E1
4.240929875E0,1.964226151E1,1.031659698E1,-3.432971191E1
4.250861875E0,1.929519272E1,1.042794037E1,-3.482284546E1
4.260794875E0,1.929298592E1,1.066954041E1,-3.436386108E1
4.270726875E0,1.873884201E1,1.052859497E1,-3.433862305E1
4.280659875E0,1.882619095E1,1.077151489E1,-3.470080566E1
4.290592875E0,1.836171913E1,1.076955414E1,-3.523419189E1
4.300524875E0,1.868245316E1,1.101865387E1,-3.520324707E1
4.310457875E0,1.877048492E1,1.108090973E1,-3.463262939E1
4.320389875E0,1.898820496E1,1.103073883E1,-3.450878906E1
4.330322875E0,1.878220558E1,1.098373413E1,-3.438485718E1
4.340255875E0,1.914366722E1,1.086405945E1,-3.466915894E1
4.350187875E0,1.939862442E1,1.082067108E1,-3.452447510E1
4.360120875E0,1.947999573E1,1.073645782E1,-3.455999756E1
4.370052875E0,1.927419281E1,1.063022614E1,-3.436605835E1
4.379985875E0,1.943008423E1,1.027410126E1,-3.483609009E1
4.389917875E0,1.943022156E1,9.852310181E0,-3.455935669E1
4.399850583E0,1.937178421E1,9.569076538E0,-3.486477661E1
4.409783583E0,1.929275513E1,9.206314087E0,-3.457577515E1
4.419715583E0,1.952197647E1,8.867462158E0,-3.508090210E1
4.429648583E0,1.920202255E1,9.013885498E0,-3.521762085E1
4.439580583E0,1.951432800E1,8.585647583E0,-3.504690552E1
4.449513583E0,1.927391052E1,8.375785828E0,-3.494338989E1
4.459446583E0,1.942991638E1,8.493560791E0,-3.486178589E1
4.469378583E0,1.934638214E1,8.504669189E0,-3.489181519E1
4.479311583E0,1.966280556E1,8.769432068E0,-3.495635986E1
4.489243583E0,1.958137131E1,8.397941589E0,-3.494140625E1
4.499176583E0,1.956942749E1,8.376281738E0,-3.505166626E1
4.509108583E0,1.910100746E1,8.549346924E0,-3.495608521E1
4.519041583E0,1.926367760E1,8.682601929E0,-3.476046753E1
4.528974583E0,1.900743866E1,8.337707520E0,-3.495669556E1
4.538906583E0,1.914939117E1,8.524299622E0,-3.452740479E1
4.548839583E0,1.886312103E1,8.541046143E0,-3.467379761E1
4.558771583E0,1.885039520E1,8.531532288E0,-3.475640869E1
4.568704583E0,1.888843918E1,8.552444458E0,-3.479272461E1
4.578637583E0,1.903578186E1,8.835929871E0,-3.529553223E1
4.588569583E0,1.881690216E1,8.717491150E0,-3.530422974E1
4.598502583E0,1.916903114E1,8.828498840E0,-3.510845947E1
4.608434583E0,1.889986420E1,8.908515930E0,-3.496279907E1
4.618367583E0,1.914603233E1,8.703491211E0,-3.535760498E1
4.628300583E0,1.899004555E1,8.394073486E0,-3.533050537E1
4.638232583E0,1.938430977E1,8.471748352E0,-3.505044556E1
4.648165583E0,1.903585434E1,8.602607727E0,-3.489746094E1
4.658097583E0,1.927391052E1,8.584518433E0,-3.500689697E1
4.668030583E0,1.901728249E1,8.333358765E0,-3.553845215E1
4.677962583E0,1.924625587E1,8.404449463E0,-3.539874268E1
4.687895583E0,1.904567337E1,7.995796204E0,-3.537741089E1
4.697828583E0,1.901826859E1,7.794006348E0,-3.525680542E1
4.707760583E0,1.861872482E1,7.740837097E0,-3.538189697E1
4.717693583E0,1.852909088E1,8.005012512E0,-3.557421875E1
4.727625583E0,1.855838013E1,7.722579956E0,-3.569821167E1
4.737558583E0,1.863989639E1,7.907920837E0,-3.523715210E1
4.747490583E0,1.852986717E1,7.530509949E0,-3.554565430E1
4.757423583E0,1.884143448E1,7.740379333E0,-3.562918091E1
4.767356583E0,1.832960892E1,7.606758118E0,-3.546365356E1
4.777288583E0,1.867336845E1,7.737060547E0,-3.537124634E1
4.787221583E0,1.873726654E1,7.394142151E0,-3.580889893E1
4.797153583E0,1.877064896E1,7.680137634E0,-3.544839478E1
4.807086583E0,1.855305481E1,7.360572815E0,-3.577893066E1
4.817019583E0,1.868820190E1,7.835090637E0,-3.548760986E1
4.826951583E0,1.857721329E1,7.554801941E0,-3.543475342E1
4.836884583E0,1.855421829E1,7.955268860E0,-3.493405151E1
4.846816583E0,1.834983063E1,7.478294373E0,-3.549688721E1
4.856749583E0,1.853814316E1,7.707321167E0,-3.524426270E1
4.866682583E0,1.831918907E1,7.652954102E0,-3.556088257E1
4.876614583E0,1.878548050E1,8.012771606E0,-3.520782471E1
4.886547583E0,1.865234184E1,7.572898865E0,-3.527859497E1
4.896479583E0,1.885309601E1,7.963966370E0,-3.487973022E1
4.906412583E0,1.872537994E1,7.756202698E0,-3.526913452E1
4.916344583E0,1.894502258E1,8.167388916E0,-3.516137695E1
4.926277583E0,1.884053040E1,7.892898560E0,-3.517645264E1
4.936210583E0,1.908753204E1,8.086463928E0,-3.523672485E1
4.946142583E0,1.883920670E1,7.869750977E0,-3.551858521E1
4.956075583E0,1.882051086E1,8.109626770E0,-3.523495483E1
4.966007583E0,1.859784317E1,7.543479919E0,-3.535632324E1
4.975940583E0,1.862881470E1,7.542778015E0,-3.503295898E1
4.985873583E0,1.858382607E1,7.324798584E0,-3.549899292E1
4.995805583E0,1.871376038E1,7.306083679E0,-3.545867920E1
5.005738583E0,1.855724335E1,6.693618774E0,-3.552990723E1
5.015670583E0,1.890455818E1,7.138320923E0,-3.537286377E1
5.025603583E0,1.893488693E1,6.657768250E0,-3.532223511E1
5.035535583E0,1.878576279E1,6.990867615E0,-3.511911011E1
5.045468583E0,1.898430252E1,6.631904602E0,-3.518591309E1
5.055401583E0,1.898971939E1,6.963325500E0,-3.501290894E1
5.065333583E0,1.884091568E1,6.645759583E0,-3.544622803E1
5.075266583E0,1.849198914E1,6.906913757E0,-3.539224243E1
5.085198583E0,1.849198914E1,6.906913757E0,-3.539224243E1
5.095131583E0,1.858528519E1,6.467292786E0,-3.533154297E1
5.105064583E0,1.883193588E1,6.660560608E0,-3.495983887E1
5.114996583E0,1.915061569E1,6.107292175E0,-3.497592163E1
5.124929583E0,1.929460716E1,6.338798523E0,-3.510009766E1
5.134861583E0,1.914815140E1,6.075065613E0,-3.516870117E1
5.144794583E0,1.929749680E1,6.149063110E0,-3.475259399E1
5.154726583E0,1.910655212E1,5.776550293E0,-3.478912354E1
5.164659583E0,1.920038223E1,6.233695984E0,-3.470111084E1
5.174592583E0,1.935950851E1,5.746940613E0,-3.507818604E1
5.184524583E0,1.939892578E1,6.197235107E0,-3.504397583E1
5.194457583E0,1.946912193E1,5.604339600E0,-3.535739136E1
5.204389583E0,1.962491798E1,5.920875549E0,-3.506881714E1
5.214322583E0,1.944874573E1,5.650619507E0,-3.522274780E1
5.224255583E0,1.938961029E1,5.904663086E0,-3.505767822E1
5.234187583E0,1.953885460E1,5.547271729E0,-3.519107056E1
5.244120583E0,1.929479790E1,5.938972473E0,-3.481311035E1
5.254052583E0,1.929330063E1,5.803230286E0,-3.510333252E1
5.263985583E0,1.952056885E1,5.896209717E0,-3.488757324E1
5.273918583E0,1.963166809E1,5.649253845E0,-3.484796143E1
5.283850583E0,1.973646927E1,6.012634277E0,-3.468087769E1
5.293783583E0,1.980598640E1,5.651321411E0,-3.475955200E1
5.303715583E0,1.990727997E1,5.881553650E0,-3.467166138E1
5.313648583E0,1.980624390E1,5.848564148E0,-3.446011353E1
5.323580583E0,1.995673752E1,6.217658997E0,-3.459170532E1
5.333513583E0,2.004529762E1,6.046585083E0,-3.473629761E1
5.343446583E0,2.001643562E1,6.523048401E0,-3.456066895E1
5.353378583E0,1.997740555E1,6.053199768E0,-3.452819824E1
5.363311583E0,2.010046577E1,6.253059387E0,-3.428353882E1
5.373243583E0,2.004883957E1,5.808921814E0,-3.428283691E1
5.383176583E0,2.037618637E1,6.220848083E0,-3.392846680E1
5.393109583E0,2.031524086E1,5.408630371E0,-3.386636353E1
5.403041750E0,2.018860435E1,5.974426270E0,-3.430941772E1
5.412974750E0,1.998200035E1,5.702438354E0,-3.433956909E1
5.422906750E0,1.993941879E1,6.190811157E0,-3.443450928E1
5.432839750E0,1.977835083E1,5.755210876E0,-3.468130493E1
5.442771750E0,1.968410873E1,6.314590454E0,-3.416580200E1
5.452704750E0,1.953891373E1,6.290588379E0,-3.439990234E1
5.462637750E0,1.937241745E1,7.038719177E0,-3.419561768E1
5.472569750E0,1.960543823E1,6.815170288E0,-3.465170288E1
5.482502750E0,1.931223106E1,7.255928040E0,-3.383560181E1
5.492434750E0,1.994624519E1,7.051231384E0,-3.413739014E1
5.502367750E0,2.006456947E1,7.196983337E0,-3.429330444E1
5.512300750E0,2.009856224E1,6.660255432E0,-3.425659180E1
5.522232750E0,2.003976059E1,7.103103638E0,-3.434857178E1
5.532165750E0,2.006688499E1,6.986145020E0,-3.471182251E1
5.542097750E0,2.014664078E1,7.517280579E0,-3.441088867E1
5.552030750E0,2.016130447E1,6.687919617E0,-3.445431519E1
5.561963750E0,2.000139999E1,7.398597717E0,-3.452151489E1
5.571895750E0,1.999213028E1,6.724777222E0,-3.447055054E1
5.581828750E0,1.972148323E1,7.009963989E0,-3.440264893E1
5.591760750E0,1.968683052E1,6.638854980E0,-3.418231201E1
5.601693750E0,1.965496063E1,6.932250977E0,-3.444418335E1
5.611625750E0,1.955685997E1,6.503707886E0,-3.443960571E1
5.621558750E0,1.972836304E1,6.802803040E0,-3.451382446E1
5.631491750E0,1.970587158E1,6.191734314E0,-3.477398682E1
5.641423750E0,1.958148003E1,6.640129089E0,-3.469061279E1
5.651356750E0,1.979850769E1,6.130996704E0,-3.470831299E1
5.661288750E0,1.966326523E1,6.314315796E0,-3.477798462E1
5.671221750E0,1.995168686E1,5.808166504E0,-3.479397583E1
5.681154750E0,1.969083786E1,6.158851624E0,-3.462255859E1
5.691086750E0,1.950701141E1,5.854949951E0,-3.465521240E1
5.701019750E0,1.963871384E1,6.195960999E0,-3.484179688E1
5.710951750E0,1.959366226E1,5.914787292E0,-3.493875122E1
5.720884750E0,1.972827148E1,6.290458679E0,-3.458804321E1
5.730816750E0,1.963305855E1,5.888107300E0,-3.470053101E1
5.740749750E0,1.933999252E1,6.499885559E0,-3.451190186E1
5.750682750E0,1.936481476E1,5.912277222E0,-3.480093384E1
5.760614750E0,1.947514343E1,6.304580688E0,-3.461343384E1
5.770547750E0,1.927824783E1,5.875846863E0,-3.486712646E1
5.780479750E0,1.941593552E1,6.414810181E0,-3.425225830E1
5.790412750E0,1.915294647E1,5.970947266E0,-3.466598511E1
5.800345750E0,1.927753067E1,6.359870911E0,-3.474768066E1
5.810277750E0,1.938685989E1,6.115386963E0,-3.442974854E1
5.820210750E0,1.917936134E1,6.315605164E0,-3.448617554E1
5.830142750E0,1.929248428E1,6.453361511E0,-3.467932129E1
5.840075750E0,1.883020782E1,6.700317383E0,-3.484536743E1
5.850008750E0,1.879894638E1,6.680511475E0,-3.483776855E1
5.859940750E0,1.865786743E1,7.386695862E0,-3.492517090E1
5.869873750E0,1.883893776E1,7.252929688E0,-3.456451416E1
5.879805750E0,1.897754860E1,7.674728394E0,-3.433251953E1
5.889738750E0,1.905053329E1,7.492591858E0,-3.454437256E1
5.899670750E0,1.893940735E1,7.926872253E0,-3.430960083E1
5.909603750E0,1.912019348E1,7.864959717E0,-3.420693970E1
5.919536750E0,1.915209579E1,8.015434265E0,-3.393582153E1
5.929468750E0,1.944474030E1,7.683105469E0,-3.398297119E1
5.939401750E0,1.935805893E1,8.026321411E0,-3.414752197E1
5.949333750E0,1.934154129E1,7.552307129E0,-3.405728149E1
5.959266750E0,1.908076096E1,7.642272949E0,-3.411175537E1
5.969199750E0,1.906143951E1,7.530433655E0,-3.455984497E1
5.979131750E0,1.896030426E1,7.992759705E0,-3.464224243E1
5.989064750E0,1.901203537E1,7.545425415E0,-3.475137329E1
5.998996750E0,1.873447418E1,8.115974426E0,-3.441903687E1
6.008929750E0,1.895699692E1,8.064819336E0,-3.460351562E1
6.018862750E0,1.864590073E1,8.315673828E0,-3.420391846E1
6.028794750E0,1.892797852E1,8.453536987E0,-3.406124878E1
6.038727750E0,1.895826721E1,8.927665710E0,-3.426947021E1
6.048659750E0,1.901436043E1,8.803466797E0,-3.441537476E1
6.058592750E0,1.901576233E1,8.944595337E0,-3.443038940E1
6.068524750E0,1.901576233E1,8.944595337E0,-3.443038940E1
6.078457750E0,1.923200417E1,8.787986755E0,-3.469772339E1
6.088390750E0,1.904444504E1,9.074134827E0,-3.430392456E1
6.098322750E0,1.944025803E1,8.530738831E0,-3.467047119E1
6.108255750E0,1.954509354E1,8.806999207E0,-3.453723145E1
6.118187750E0,1.949581146E1,8.414741516E0,-3.442486572E1
6.128120750E0,1.952297211E1,8.377899170E0,-3.433193970E1
6.138053750E0,1.975390244E1,8.425201416E0,-3.451092529E1
6.147985750E0,1.945851517E1,8.446113586E0,-3.436926270E1
6.157918750E0,1.975605583E1,8.219833374E0,-3.402816772E1
6.167850750E0,1.947430038E1,8.248207092E0,-3.445031738E1
6.177783750E0,1.973474503E1,8.365684509E0,-3.437109375E1
6.187716750E0,1.949910545E1,8.513336182E0,-3.451516724E1
6.197648750E0,1.929876709E1,8.611465454E0,-3.450665283E1
6.207581750E0,1.925545883E1,8.643806458E0,-3.441876221E1
6.217513750E0,1.973222351E1,8.323211670E0,-3.431237793E1
6.227446750E0,1.972342110E1,8.660987854E0,-3.439297485E1
6.237378750E0,2.002413940E1,8.544242859E0,-3.422814941E1
6.247311750E0,1.972998238E1,8.622612000E0,-3.442575073E1
6.257244750E0,2.004563522E1,8.606620789E0,-3.464361572E1
6.267176750E0,1.983547974E1,8.740386963E0,-3.435928345E1
6.277109750E0,2.015624237E1,8.353691101E0,-3.472445679E1
6.287041750E0,2.013415909E1,8.531738281E0,-3.419314575E1
6.296974750E0,2.029011917E1,7.951255798E0,-3.404742432E1
6.306907750E0,2.019279671E1,8.404571533E0,-3.427160645E1
6.316839750E0,2.065070724E1,8.190567017E0,-3.450720215E1
6.326772750E0,2.061392975E1,8.255859375E0,-3.448889160E1
6.336704750E0,2.064170074E1,7.947288513E0,-3.460424805E1
6.346637750E0,2.043573952E1,8.324417114E0,-3.431579590E1
6.356570750E0,2.064395142E1,7.889343262E0,-3.442919922E1
6.366502750E0,2.042366219E1,7.826950073E0,-3.439813232E1
6.376435750E0,2.054638481E1,7.866699219E0,-3.434249878E1
6.386367750E0,2.056554031E1,8.147148132E0,-3.448999023E1
